"2472479","Ben Arous","Ben Arous","Ben Arous,Ben Arus,Ben Arusas,Ben-Arus,Bin Arous,Bin Arus,Bin `Arus,Bin ‘Arūs,ben a lu si,ben-aluseu,Μπιν Αρούς,Бен-Арус,بن عروس,本阿鲁斯,벤아루스","36.7531","10.2189","P","PPLA","TN","","27","1351","135155","","74932",\N,"12","Africa/Tunis","2018-08-05"
"2472468","Ben Bechir","Ben Bechir","Ben Bachir,Ben Bechir,Bin Bashir,Bin Bashīr","36.5706","8.8575","P","PPL","TN","TN","06","2252","225253","","0",\N,"132","Africa/Tunis","2018-08-05"
"2472461","Ben Fetaïel","Ben Fetaiel","Ben Fetaiel,Ben Fetaïel,Bin Fata'il,Bin Fatā’il","33.55","11.1167","P","PPL","TN","","28","","","","0",\N,"1","Africa/Tunis","2015-09-06"
"2472431","Ben Gardane","Ben Gardane","Ben Gardan,Ben Gardane,Ben-Gardan,Ben-Gardán,Bin Qirdan,Bin Qirdān","33.1378","11.2197","P","PPL","TN","","28","5254","525452","","13364",\N,"13","Africa/Tunis","2018-08-05"
"2472455","Ben Hamid","Ben Hamid","Ben Hamid,Bin Hamid,Bin Ḩamīd","35.5833","10.9","P","PPL","TN","","16","3258","325852","","0",\N,"3","Africa/Tunis","2018-08-05"
"2586393","Ben Khirat","Ben Khirat","","36.0081","10.3533","P","PPL","TN","","23","3158","315856","","0",\N,"18","Africa/Tunis","2018-08-05"
"2472439","Ben Metir","Ben Metir","Ben Metir,Bin Metir","36.7544","8.75139","P","PPL","TN","TN","06","2255","225556","","0",\N,"423","Africa/Tunis","2018-08-05"
"2464924","Ben Romdane","Ben Romdane","Ben Romdane,Souk Ben Ramdam,Souk Ben Romdane,Suq Bin Ramadan,Sūq Bin Ramaḑān","35.1717","10.2272","P","PPL","TN","TN","03","","","","0",\N,"141","Africa/Tunis","2012-01-18"
"2472738","Beni Aïchoun","Beni Aichoun","Bani `Ayshun,Banī ‘Ayshūn,Ben Aichoun,Beni Aichoum,Beni Aichoun,Beni Aïchoum,Beni Aïchoun,Beni-Aychoun","36.5759","10.8416","P","PPL","TN","","19","1554","155455","","0",\N,"11","Africa/Tunis","2018-08-05"
"2472728","Beni Aïssa","Beni Aissa","Bani `Isa,Banī ‘Īsá,Beni Aissa,Beni Aïssa","33.6069","9.89507","P","PPL","TN","","29","5159","515954","","0",\N,"254","Africa/Tunis","2018-08-05"
